Ticket_ID,Ticket_Date,Business_Unit,Location,Request_Type,Priority,Channel,Assigned_Team,Status,Resolution_Hours,SLA_Target_Hours,SLA_Breached,Rework_Count,Customer_Satisfaction,FTE_Cost_per_Hour,Estimated_Cost,Month,Month_No,Quarter,Weekday
OPS-104018,2025-09-22,Procurement,Noida,Compliance Request,High,Email,Vendor Management,Closed,2.4,12,No,0,5.0,280,672.0,Sep,9,Q3,Monday
OPS-103069,2025-07-20,Finance,Mumbai,Invoice Query,Low,Email,Vendor Management,Closed,5.8,48,No,1,4.6,350,2030.0,Jul,7,Q3,Sunday
OPS-102619,2025-08-10,Operations,Pune,Data Correction,Medium,Teams,HR Ops,Closed,16.6,24,No,1,4.1,450,7470.0,Aug,8,Q3,Sunday
OPS-100755,2025-03-19,Customer Support,Bengaluru,Data Correction,Medium,Portal,Vendor Management,Closed,7.0,24,No,0,4.9,400,2800.0,Mar,3,Q1,Wednesday
OPS-103676,2025-12-27,HR,Mumbai,System Issue,Low,Email,MIS,Closed,5.6,48,No,0,4.9,350,1960.0,Dec,12,Q4,Saturday
OPS-103876,2025-10-15,Finance,Mumbai,Employee Query,Medium,Teams,MIS,Closed,1.8,24,No,1,4.9,320,576.0,Oct,10,Q4,Wednesday
OPS-102727,2025-04-29,Customer Support,Mumbai,System Issue,Medium,Phone,IT Support,Escalated,28.0,24,Yes,3,3.9,350,9800.0,Apr,4,Q2,Tuesday
OPS-104835,2025-10-31,Finance,Noida,Invoice Query,Medium,Teams,IT Support,Closed,16.4,24,No,0,4.6,280,4592.0,Oct,10,Q4,Friday
OPS-103318,2025-11-03,HR,Mumbai,Invoice Query,Low,Email,Vendor Management,Closed,7.5,48,No,2,4.1,400,3000.0,Nov,11,Q4,Monday
OPS-101414,2025-02-11,Sales,Chennai,Report Request,Low,Teams,MIS,Closed,5.0,48,No,1,4.2,400,2000.0,Feb,2,Q1,Tuesday
OPS-101167,2025-02-24,Operations,Bengaluru,Access Request,Medium,Phone,MIS,Closed,20.1,24,No,0,3.8,400,8040.0,Feb,2,Q1,Monday
OPS-102856,2025-03-25,IT,Pune,Employee Query,Low,Email,Vendor Management,Closed,7.6,48,No,1,5.0,400,3040.0,Mar,3,Q1,Tuesday
OPS-104877,2025-09-03,Procurement,Mumbai,System Issue,Medium,Email,HR Ops,Pending,17.5,24,No,0,4.3,280,4900.0,Sep,9,Q3,Wednesday
OPS-101127,2025-02-07,IT,Gurugram,Employee Query,Low,Email,HR Ops,Escalated,16.3,48,No,2,4.1,450,7335.0,Feb,2,Q1,Friday
OPS-102987,2025-02-09,HR,Gurugram,Invoice Query,Low,Portal,Finance Ops,Closed,24.0,48,No,0,3.8,320,7680.0,Feb,2,Q1,Sunday
OPS-102862,2025-06-27,Finance,Hyderabad,Vendor Query,Medium,Portal,Finance Ops,Closed,15.6,24,No,0,5.0,320,4992.0,Jun,6,Q2,Friday
OPS-104206,2025-01-03,Operations,Noida,System Issue,Low,Teams,IT Support,Closed,15.2,48,No,2,4.7,400,6080.0,Jan,1,Q1,Friday
OPS-100750,2025-06-14,HR,Mumbai,Vendor Query,Medium,Email,HR Ops,Closed,10.8,24,No,0,5.0,320,3456.0,Jun,6,Q2,Saturday
OPS-102446,2025-09-20,Finance,Noida,Access Request,Low,Portal,HR Ops,Closed,3.3,48,No,0,5.0,280,924.0,Sep,9,Q3,Saturday
OPS-100392,2025-10-15,HR,Pune,System Issue,Low,Portal,HR Ops,Closed,6.8,48,No,0,5.0,400,2720.0,Oct,10,Q4,Wednesday
OPS-100998,2025-05-19,IT,Hyderabad,Access Request,Medium,Portal,HR Ops,Pending,25.5,24,Yes,1,3.6,450,11475.0,May,5,Q2,Monday
OPS-101868,2025-07-07,Customer Support,Bengaluru,Compliance Request,Medium,Portal,Finance Ops,Escalated,23.1,24,No,4,3.4,280,6468.0,Jul,7,Q3,Monday
OPS-100915,2025-01-25,HR,Bengaluru,Invoice Query,Low,Email,HR Ops,Closed,17.7,48,No,0,4.5,280,4956.0,Jan,1,Q1,Saturday
OPS-103266,2025-07-02,Customer Support,Mumbai,Invoice Query,Medium,Email,Finance Ops,Closed,15.0,24,No,2,4.7,280,4200.0,Jul,7,Q3,Wednesday
OPS-103139,2025-11-16,Customer Support,Bengaluru,,Low,Portal,,Closed,9.3,48,No,1,4.7,280,2604.0,Nov,11,Q4,Sunday
OPS-100564,2025-08-05,Sales,Gurugram,Invoice Query,Medium,Email,Finance Ops,Closed,5.7,24,No,0,5.0,350,1995.0,Aug,8,Q3,Tuesday
OPS-101355,2025-10-14,Finance,Noida,Access Request,Low,Email,Vendor Management,Closed,3.5,48,No,0,,280,980.0,Oct,10,Q4,Tuesday
OPS-101425,2025-10-02,Customer Support,Pune,Report Request,Medium,Portal,Vendor Management,Closed,18.0,24,No,0,4.1,280,5040.0,Oct,10,Q4,Thursday
OPS-100747,2025-09-16,Customer Support,Mumbai,Report Request,Medium,Email,Finance Ops,Closed,13.7,24,No,1,4.2,450,6165.0,Sep,9,Q3,Tuesday
OPS-100159,2025-03-07,HR,Gurugram,Data Correction,Low,Email,IT Support,Escalated,10.5,48,No,1,4.5,280,2940.0,Mar,3,Q1,Friday
OPS-100486,2025-09-03,Procurement,Gurugram,Vendor Query,Low,Email,MIS,Closed,6.9,48,No,2,4.2,350,2415.0,Sep,9,Q3,Wednesday
OPS-100348,2025-09-10,IT,Pune,System Issue,Medium,Email,MIS,Closed,20.6,24,No,0,4.8,320,6592.0,Sep,9,Q3,Wednesday
OPS-104229,2025-07-08,Procurement,Hyderabad,Compliance Request,Low,Phone,IT Support,Closed,8.4,48,No,0,5.0,280,2352.0,Jul,7,Q3,Tuesday
OPS-102956,2025-08-15,Procurement,Bengaluru,Employee Query,Low,Email,Vendor Management,Closed,29.5,48,No,1,4.0,280,8260.0,Aug,8,Q3,Friday
OPS-101393,2025-03-10,Customer Support,Noida,Invoice Query,Low,Email,Finance Ops,Closed,12.3,48,No,0,5.0,350,4305.0,Mar,3,Q1,Monday
OPS-101561,2025-09-19,Procurement,Chennai,Data Correction,Low,Email,MIS,Closed,4.3,48,No,1,4.4,400,1720.0,Sep,9,Q3,Friday
OPS-101961,2025-11-22,Sales,Mumbai,Employee Query,Medium,Email,Finance Ops,Closed,6.3,24,No,0,4.9,350,2205.0,Nov,11,Q4,Saturday
OPS-101979,2025-09-23,Procurement,Noida,Data Correction,Medium,Portal,MIS,Closed,15.1,24,No,0,4.9,350,5285.0,Sep,9,Q3,Tuesday
OPS-100801,2025-12-01,HR,Bengaluru,Report Request,Medium,Portal,Finance Ops,Closed,19.5,24,No,0,5.0,280,5460.0,Dec,12,Q4,Monday
OPS-100641,2025-05-21,Customer Support,Gurugram,Data Correction,Medium,Teams,MIS,Closed,6.6,24,No,1,4.6,350,2310.0,May,5,Q2,Wednesday
OPS-101870,2025-01-14,Finance,Pune,Compliance Request,Critical,Email,HR Ops,Closed,1.6,4,No,2,4.3,400,640.0,Jan,1,Q1,Tuesday
OPS-100091,2025-02-10,IT,Mumbai,Report Request,Medium,Email,HR Ops,Closed,9.8,24,No,0,5.0,320,3136.0,Feb,2,Q1,Monday
OPS-104713,2025-07-20,HR,Chennai,Vendor Query,Medium,Email,Finance Ops,Pending,19.2,24,No,1,3.5,320,6144.0,Jul,7,Q3,Sunday
OPS-100896,2025-01-03,Customer Support,Noida,Employee Query,Medium,Email,MIS,Closed,20.7,24,No,1,3.9,400,8280.0,Jan,1,Q1,Friday
OPS-104845,2025-12-21,Procurement,Mumbai,,Medium,Email,HR Ops,Closed,24.4,24,Yes,0,4.2,400,9760.0,Dec,12,Q4,Sunday
OPS-100207,2025-01-02,IT,Hyderabad,,Medium,Teams,Finance Ops,Closed,14.7,24,No,1,,280,4116.0,Jan,1,Q1,Thursday
OPS-103438,2025-03-09,IT,Mumbai,Vendor Query,Low,Email,MIS,Closed,22.6,48,No,0,4.2,400,9040.0,Mar,3,Q1,Sunday
OPS-102378,2025-06-07,IT,Noida,Data Correction,Medium,Teams,Finance Ops,Closed,10.4,24,No,0,4.7,400,4160.0,Jun,6,Q2,Saturday
OPS-100686,2025-12-24,Customer Support,Bengaluru,System Issue,Medium,Teams,Vendor Management,Escalated,9.5,24,No,3,3.7,350,3325.0,Dec,12,Q4,Wednesday
OPS-103126,2025-11-23,Finance,Bengaluru,Invoice Query,Low,Email,HR Ops,Pending,7.6,48,No,2,4.5,320,2432.0,Nov,11,Q4,Sunday
OPS-100587,2025-04-19,Customer Support,Chennai,Access Request,Low,Email,MIS,Closed,7.1,48,No,0,4.4,400,2840.0,Apr,4,Q2,Saturday
OPS-101289,2025-03-23,Procurement,Hyderabad,Compliance Request,Low,Email,IT Support,Closed,12.1,48,No,2,3.9,320,3872.0,Mar,3,Q1,Sunday
OPS-103574,2025-01-30,Operations,Pune,Vendor Query,Medium,Email,Vendor Management,Closed,5.9,24,No,1,4.6,320,1888.0,Jan,1,Q1,Thursday
OPS-104742,2025-02-23,HR,Gurugram,Compliance Request,Medium,Teams,IT Support,Closed,18.8,24,No,0,4.1,350,6580.0,Feb,2,Q1,Sunday
OPS-102730,2025-08-09,HR,Chennai,Compliance Request,Medium,Email,IT Support,Closed,17.4,24,No,0,4.2,280,4872.0,Aug,8,Q3,Saturday
OPS-104112,2025-12-31,HR,Bengaluru,Invoice Query,Low,Email,Vendor Management,Closed,23.4,48,No,0,4.4,450,10530.0,Dec,12,Q4,Wednesday
OPS-104977,2025-04-08,Operations,Noida,Employee Query,Low,Portal,HR Ops,Pending,6.6,48,No,2,4.4,280,1848.0,Apr,4,Q2,Tuesday
OPS-104019,2025-09-05,IT,Bengaluru,Vendor Query,Medium,Email,MIS,Closed,10.7,24,No,2,4.1,280,2996.0,Sep,9,Q3,Friday
OPS-100021,2025-10-21,Procurement,Pune,System Issue,Medium,Teams,Vendor Management,Closed,28.6,24,Yes,0,4.3,280,8008.0,Oct,10,Q4,Tuesday
OPS-102573,2025-08-11,Sales,Gurugram,Invoice Query,High,Teams,Vendor Management,Closed,9.6,12,No,0,4.7,280,2688.0,Aug,8,Q3,Monday
OPS-100668,2025-08-17,Operations,Noida,Report Request,Low,Email,MIS,Closed,10.8,48,No,1,4.5,280,3024.0,Aug,8,Q3,Sunday
OPS-100959,2025-08-31,HR,Mumbai,Compliance Request,Low,Email,MIS,Closed,9.8,48,No,0,4.6,320,3136.0,Aug,8,Q3,Sunday
OPS-103892,2025-03-09,Sales,Pune,Report Request,Low,Email,Finance Ops,Closed,2.7,48,No,0,5.0,350,945.0,Mar,3,Q1,Sunday
OPS-103772,2025-11-22,Finance,Mumbai,System Issue,Medium,Teams,Finance Ops,Closed,3.9,24,No,0,4.8,400,1560.0,Nov,11,Q4,Saturday
OPS-102744,2025-07-07,Procurement,Chennai,Compliance Request,Low,Email,Vendor Management,Escalated,29.4,48,No,1,4.1,400,11760.0,Jul,7,Q3,Monday
OPS-104308,2025-11-18,Finance,Noida,Invoice Query,Low,Email,Finance Ops,Closed,26.3,48,No,1,4.3,400,10520.0,Nov,11,Q4,Tuesday
OPS-103813,2025-12-12,Finance,Chennai,Compliance Request,Low,Portal,HR Ops,Escalated,19.7,48,No,2,4.2,320,6304.0,Dec,12,Q4,Friday
OPS-102056,2025-07-12,Finance,Bengaluru,Employee Query,Medium,Email,IT Support,Closed,6.2,24,No,0,4.9,320,1984.0,Jul,7,Q3,Saturday
OPS-104748,2025-02-09,Sales,Pune,Report Request,High,Teams,MIS,Closed,14.2,12,Yes,1,4.9,450,6390.0,Feb,2,Q1,Sunday
OPS-100546,2025-02-05,Sales,Noida,Compliance Request,High,Email,HR Ops,Closed,5.0,12,No,0,5.0,320,1600.0,Feb,2,Q1,Wednesday
OPS-104107,2025-10-17,HR,Gurugram,Vendor Query,Medium,Portal,IT Support,Closed,19.6,24,No,1,4.2,400,7840.0,Oct,10,Q4,Friday
OPS-104757,2025-03-22,Sales,Chennai,Compliance Request,Medium,Email,IT Support,Closed,15.0,24,No,1,4.6,400,6000.0,Mar,3,Q1,Saturday
OPS-102373,2025-06-15,HR,Bengaluru,Data Correction,Low,Portal,IT Support,Closed,2.0,48,No,1,5.0,350,700.0,Jun,6,Q2,Sunday
OPS-103378,2025-10-17,Sales,Bengaluru,Data Correction,Low,Phone,Finance Ops,Closed,11.4,48,No,0,4.8,400,4560.0,Oct,10,Q4,Friday
OPS-100545,2025-04-09,Customer Support,Pune,Employee Query,Low,Phone,Finance Ops,Closed,2.4,48,No,1,4.0,450,1080.0,Apr,4,Q2,Wednesday
OPS-101093,2025-05-03,Customer Support,Mumbai,Invoice Query,Medium,Portal,Vendor Management,Closed,5.6,24,No,1,4.2,280,1568.0,May,5,Q2,Saturday
OPS-103688,2025-12-09,Finance,Mumbai,Invoice Query,High,Portal,HR Ops,Closed,16.7,12,Yes,0,3.9,280,4676.0,Dec,12,Q4,Tuesday
OPS-101438,2025-12-05,Operations,Bengaluru,Report Request,Medium,Email,Finance Ops,Closed,5.7,24,No,2,4.3,320,1824.0,Dec,12,Q4,Friday
OPS-101549,2025-05-28,Finance,Pune,System Issue,Medium,Email,IT Support,Closed,12.6,24,No,1,4.4,280,3528.0,May,5,Q2,Wednesday
OPS-104134,2025-12-08,Procurement,Bengaluru,Vendor Query,Low,Email,IT Support,Escalated,32.3,48,No,2,3.3,320,10336.0,Dec,12,Q4,Monday
OPS-101298,2025-09-18,Operations,Chennai,Invoice Query,Critical,Email,HR Ops,Closed,19.3,4,Yes,2,3.8,320,6176.0,Sep,9,Q3,Thursday
OPS-101946,2025-10-25,Operations,Noida,Employee Query,High,Phone,IT Support,Closed,13.2,12,Yes,1,4.4,350,4620.0,Oct,10,Q4,Saturday
OPS-104122,2025-02-23,Sales,,Invoice Query,Critical,Email,Vendor Management,Escalated,20.9,4,Yes,2,4.0,400,8360.0,Feb,2,Q1,Sunday
OPS-100975,2025-07-13,Operations,Noida,,Low,Email,IT Support,Closed,15.1,48,No,0,4.7,450,6795.0,Jul,7,Q3,Sunday
OPS-102294,2025-12-08,Customer Support,Bengaluru,Access Request,Low,Email,MIS,Escalated,67.3,48,Yes,1,3.1,350,23555.0,Dec,12,Q4,Monday
OPS-103048,2025-11-03,Sales,Chennai,Report Request,Medium,Email,HR Ops,Escalated,18.4,24,No,4,3.4,400,7360.0,Nov,11,Q4,Monday
OPS-103379,2025-06-05,Sales,Chennai,Compliance Request,Medium,Email,MIS,Closed,15.4,24,No,0,4.8,280,4312.0,Jun,6,Q2,Thursday
OPS-102681,2025-11-16,Operations,Chennai,Employee Query,Low,Teams,Vendor Management,Escalated,26.7,48,No,2,3.2,450,12015.0,Nov,11,Q4,Sunday
OPS-104983,2025-10-03,Finance,Bengaluru,Employee Query,Medium,Teams,Vendor Management,Closed,15.2,24,No,0,5.0,320,4864.0,Oct,10,Q4,Friday
OPS-103627,2025-08-03,Procurement,Gurugram,Compliance Request,Medium,Portal,Vendor Management,Pending,2.6,24,No,0,4.8,350,910.0,Aug,8,Q3,Sunday
OPS-100010,2025-08-03,Operations,Noida,Access Request,Medium,Portal,MIS,Closed,2.3,24,No,3,4.6,280,644.0,Aug,8,Q3,Sunday
OPS-102850,2025-02-13,Sales,Mumbai,Vendor Query,Medium,Portal,HR Ops,Pending,11.0,24,No,0,4.6,400,4400.0,Feb,2,Q1,Thursday
OPS-104574,2025-06-11,Sales,Gurugram,Invoice Query,Medium,Email,Vendor Management,Closed,11.8,24,No,0,4.3,280,3304.0,Jun,6,Q2,Wednesday
OPS-103480,2025-04-11,Customer Support,Gurugram,System Issue,Medium,Teams,Vendor Management,Closed,3.7,24,No,1,4.9,320,1184.0,Apr,4,Q2,Friday
OPS-102172,2025-06-07,Procurement,Bengaluru,System Issue,Medium,Portal,HR Ops,Closed,12.9,24,No,0,4.5,450,5805.0,Jun,6,Q2,Saturday
OPS-102672,2025-07-05,Customer Support,Gurugram,Access Request,Medium,Teams,IT Support,Closed,5.3,24,No,0,5.0,280,1484.0,Jul,7,Q3,Saturday
OPS-103685,2025-08-02,Procurement,Hyderabad,Data Correction,High,Email,Finance Ops,Pending,23.4,12,Yes,0,4.7,280,6552.0,Aug,8,Q3,Saturday
OPS-102123,2025-11-26,IT,Noida,Access Request,Low,Portal,Finance Ops,Closed,11.1,48,No,0,4.1,320,3552.0,Nov,11,Q4,Wednesday
OPS-103642,2025-10-02,Customer Support,Mumbai,Report Request,High,Email,MIS,Closed,5.9,12,No,0,5.0,350,2065.0,Oct,10,Q4,Thursday
OPS-102662,2025-01-23,Procurement,Bengaluru,System Issue,Medium,Email,IT Support,Closed,37.6,24,Yes,0,4.4,280,10528.0,Jan,1,Q1,Thursday
OPS-104786,2025-12-06,Finance,Pune,System Issue,High,Teams,Finance Ops,Escalated,8.5,12,No,2,4.0,320,2720.0,Dec,12,Q4,Saturday
OPS-103895,2025-02-18,Sales,Gurugram,Vendor Query,Medium,Teams,IT Support,Closed,9.4,24,No,3,4.3,320,3008.0,Feb,2,Q1,Tuesday
OPS-102687,2025-08-07,HR,Mumbai,Data Correction,Low,Phone,HR Ops,Closed,10.8,48,No,0,4.5,350,3780.0,Aug,8,Q3,Thursday
OPS-101536,2025-11-15,Operations,Bengaluru,Compliance Request,Low,Phone,HR Ops,Closed,14.1,48,No,1,3.8,450,6345.0,Nov,11,Q4,Saturday
OPS-103633,2025-08-19,Customer Support,Mumbai,Vendor Query,Medium,Portal,Vendor Management,Closed,14.0,24,No,0,5.0,450,6300.0,Aug,8,Q3,Tuesday
OPS-101114,2025-04-05,Customer Support,Gurugram,System Issue,Low,Portal,Finance Ops,Closed,4.6,48,No,0,4.7,320,1472.0,Apr,4,Q2,Saturday
OPS-104424,2025-01-16,Procurement,Noida,Invoice Query,Medium,Email,IT Support,Closed,10.1,24,No,0,4.7,350,3535.0,Jan,1,Q1,Thursday
OPS-100697,2025-01-28,Finance,Gurugram,Report Request,Low,Portal,MIS,Escalated,26.7,48,No,1,3.6,280,7476.0,Jan,1,Q1,Tuesday
OPS-100122,2025-12-26,Procurement,Mumbai,Compliance Request,Medium,Portal,HR Ops,Escalated,8.8,24,No,1,4.2,350,3080.0,Dec,12,Q4,Friday
OPS-102026,2025-09-08,HR,Pune,System Issue,Medium,Email,IT Support,Closed,3.2,24,No,0,5.0,450,1440.0,Sep,9,Q3,Monday
OPS-104473,2025-05-30,Sales,Hyderabad,Invoice Query,Low,Email,MIS,Closed,7.2,48,No,0,4.8,320,2304.0,May,5,Q2,Friday
OPS-103242,2025-07-09,Customer Support,Pune,Access Request,Low,Portal,IT Support,Closed,23.5,48,No,0,4.0,320,7520.0,Jul,7,Q3,Wednesday
OPS-100240,2025-09-16,Finance,Mumbai,Invoice Query,Medium,Portal,Vendor Management,Closed,7.0,24,No,0,4.0,280,1960.0,Sep,9,Q3,Tuesday
OPS-101760,2025-03-13,HR,Noida,Vendor Query,Medium,Teams,IT Support,Escalated,10.9,24,No,2,3.9,350,3815.0,Mar,3,Q1,Thursday
OPS-100246,2025-12-18,HR,Chennai,System Issue,Low,Email,Finance Ops,Closed,9.5,48,No,0,4.5,320,3040.0,Dec,12,Q4,Thursday
OPS-100069,2025-07-10,Sales,Mumbai,Invoice Query,Medium,Teams,HR Ops,Closed,2.8,24,No,0,4.9,450,1260.0,Jul,7,Q3,Thursday
OPS-102510,2025-08-09,Operations,Gurugram,Data Correction,High,Portal,Finance Ops,Escalated,27.4,12,Yes,2,4.3,450,12330.0,Aug,8,Q3,Saturday
OPS-100549,2025-05-31,Customer Support,Gurugram,System Issue,High,Email,Finance Ops,Closed,20.1,12,Yes,1,3.4,320,6432.0,May,5,Q2,Saturday
OPS-101814,2025-06-09,IT,Bengaluru,Vendor Query,Medium,Phone,HR Ops,Closed,16.0,24,No,1,4.3,280,4480.0,Jun,6,Q2,Monday
OPS-103740,2025-01-28,HR,Bengaluru,Access Request,Low,Email,MIS,Closed,6.6,48,No,1,5.0,320,2112.0,Jan,1,Q1,Tuesday
OPS-102720,2025-07-21,HR,Pune,Vendor Query,Critical,Portal,IT Support,Closed,5.9,4,Yes,0,4.4,280,1652.0,Jul,7,Q3,Monday
OPS-101533,2025-03-02,Operations,Pune,System Issue,Medium,Portal,Finance Ops,Closed,10.0,24,No,0,4.4,400,4000.0,Mar,3,Q1,Sunday
OPS-102330,2025-04-28,Operations,Chennai,Vendor Query,Low,Phone,MIS,Closed,6.2,48,No,0,5.0,400,2480.0,Apr,4,Q2,Monday
OPS-103079,2025-10-30,HR,,Data Correction,Medium,Teams,IT Support,Escalated,15.3,24,No,1,4.4,320,4896.0,Oct,10,Q4,Thursday
OPS-102007,2025-10-20,Procurement,Gurugram,Data Correction,Medium,Email,MIS,Closed,14.3,24,No,0,4.5,320,4576.0,Oct,10,Q4,Monday
OPS-102332,2025-12-26,Customer Support,Pune,Vendor Query,Low,Email,MIS,Closed,13.4,48,No,1,5.0,320,4288.0,Dec,12,Q4,Friday
OPS-103732,2025-12-06,Procurement,Gurugram,Compliance Request,High,Portal,IT Support,Closed,6.3,12,No,2,4.3,450,2835.0,Dec,12,Q4,Saturday
OPS-103165,2025-09-25,Procurement,Bengaluru,Access Request,Medium,Email,Finance Ops,Closed,5.3,24,No,0,4.9,280,1484.0,Sep,9,Q3,Thursday
OPS-101747,2025-09-14,HR,Pune,Data Correction,Medium,Phone,MIS,Closed,23.1,24,No,1,3.5,280,6468.0,Sep,9,Q3,Sunday
OPS-102873,2025-05-22,Operations,Noida,Access Request,Critical,Phone,HR Ops,Closed,5.9,4,Yes,0,4.5,350,2065.0,May,5,Q2,Thursday
OPS-103773,2025-05-29,Customer Support,Hyderabad,Report Request,Low,Email,Finance Ops,Escalated,13.8,48,No,1,4.3,450,6210.0,May,5,Q2,Thursday
OPS-103718,2025-06-24,Sales,Hyderabad,Access Request,Low,Email,Finance Ops,Closed,21.1,48,No,1,4.6,450,9495.0,Jun,6,Q2,Tuesday
OPS-100109,2025-02-10,Sales,Hyderabad,Invoice Query,High,Portal,MIS,Closed,11.3,12,No,0,5.0,400,4520.0,Feb,2,Q1,Monday
OPS-103038,2025-10-13,Operations,Noida,Employee Query,Medium,Portal,HR Ops,Closed,3.8,24,No,0,5.0,450,1710.0,Oct,10,Q4,Monday
OPS-102389,2025-07-25,HR,Noida,Invoice Query,Low,Email,Vendor Management,Closed,16.3,48,No,0,4.9,400,6520.0,Jul,7,Q3,Friday
OPS-100547,2025-04-06,Customer Support,Noida,Report Request,Medium,Portal,HR Ops,Closed,3.3,24,No,1,4.9,400,1320.0,Apr,4,Q2,Sunday
OPS-100924,2025-05-26,Sales,Bengaluru,System Issue,Low,Email,HR Ops,Closed,16.7,48,No,0,4.8,450,7515.0,May,5,Q2,Monday
OPS-103451,2025-09-07,IT,Mumbai,System Issue,Medium,Email,MIS,Closed,11.3,24,No,1,4.1,400,4520.0,Sep,9,Q3,Sunday
OPS-100275,2025-07-27,Sales,Hyderabad,Access Request,High,Teams,MIS,Closed,8.6,12,No,0,3.8,400,3440.0,Jul,7,Q3,Sunday
OPS-102362,2025-11-07,Customer Support,Hyderabad,System Issue,Low,Phone,Vendor Management,Closed,4.2,48,No,1,5.0,450,1890.0,Nov,11,Q4,Friday
OPS-103623,2025-07-03,IT,Chennai,System Issue,Medium,Email,HR Ops,Closed,13.3,24,No,0,5.0,400,5320.0,Jul,7,Q3,Thursday
OPS-103259,2025-11-01,HR,Pune,Report Request,High,Email,IT Support,Closed,5.1,12,No,0,4.7,400,2040.0,Nov,11,Q4,Saturday
OPS-101239,2025-09-21,Sales,,Report Request,Medium,Email,Finance Ops,Closed,8.6,24,No,0,4.5,320,2752.0,Sep,9,Q3,Sunday
OPS-100951,2025-11-27,HR,Hyderabad,Invoice Query,Low,Portal,HR Ops,Closed,18.0,48,No,0,4.2,320,5760.0,Nov,11,Q4,Thursday
OPS-101157,2025-09-24,Operations,Hyderabad,System Issue,Low,Portal,Vendor Management,Closed,6.3,48,No,2,4.0,400,2520.0,Sep,9,Q3,Wednesday
OPS-100933,2025-02-11,HR,Bengaluru,System Issue,Low,Teams,Finance Ops,Closed,9.0,48,No,0,4.8,320,2880.0,Feb,2,Q1,Tuesday
OPS-103154,2025-12-27,IT,Pune,Report Request,Medium,Portal,IT Support,Closed,14.0,24,No,0,4.6,450,6300.0,Dec,12,Q4,Saturday
OPS-102365,2025-12-08,Customer Support,Noida,Data Correction,Low,Email,Vendor Management,Closed,6.0,48,No,1,5.0,280,1680.0,Dec,12,Q4,Monday
OPS-103883,2025-07-18,Finance,Pune,Data Correction,Low,Email,MIS,Closed,30.3,48,No,0,4.2,400,12120.0,Jul,7,Q3,Friday
OPS-102399,2025-04-05,Procurement,Pune,Compliance Request,Low,Email,Vendor Management,Escalated,15.0,48,No,2,4.0,280,4200.0,Apr,4,Q2,Saturday
OPS-100271,2025-08-21,Sales,Gurugram,Vendor Query,Low,Portal,MIS,Escalated,34.2,48,No,4,2.7,280,9576.0,Aug,8,Q3,Thursday
OPS-103393,2025-03-05,Sales,Chennai,Employee Query,Medium,Phone,HR Ops,Pending,1.6,24,No,0,4.9,450,720.0,Mar,3,Q1,Wednesday
OPS-101905,2025-11-28,Finance,Bengaluru,Employee Query,Medium,Teams,Vendor Management,Closed,6.7,24,No,1,4.8,280,1876.0,Nov,11,Q4,Friday
OPS-103040,2025-06-05,Sales,Bengaluru,Data Correction,Low,Portal,MIS,Closed,17.8,48,No,0,4.3,400,7120.0,Jun,6,Q2,Thursday
OPS-103158,2025-04-30,Finance,Bengaluru,Report Request,Low,Email,IT Support,Closed,8.9,48,No,0,4.7,350,3115.0,Apr,4,Q2,Wednesday
OPS-100763,2025-12-14,Operations,Pune,Data Correction,Medium,Portal,MIS,Closed,10.8,24,No,1,4.6,280,3024.0,Dec,12,Q4,Sunday
OPS-103983,2025-04-04,HR,Noida,Employee Query,Medium,Portal,MIS,Closed,21.1,24,No,0,4.7,400,8440.0,Apr,4,Q2,Friday
OPS-103409,2025-06-04,Sales,Pune,Data Correction,Low,Phone,HR Ops,Closed,13.9,48,No,0,5.0,450,6255.0,Jun,6,Q2,Wednesday
OPS-100146,2025-08-19,Customer Support,Chennai,Access Request,Medium,Email,IT Support,Escalated,28.6,24,Yes,2,4.1,280,8008.0,Aug,8,Q3,Tuesday
OPS-103625,2025-10-17,IT,Chennai,Access Request,Medium,Email,MIS,Escalated,30.3,24,Yes,1,3.9,320,9696.0,Oct,10,Q4,Friday
OPS-103160,2025-09-12,IT,Gurugram,Compliance Request,Medium,Teams,Finance Ops,Closed,33.4,24,Yes,0,4.1,350,11690.0,Sep,9,Q3,Friday
OPS-101763,2025-04-03,Finance,Bengaluru,System Issue,High,Phone,IT Support,Closed,34.3,12,Yes,1,3.7,280,9604.0,Apr,4,Q2,Thursday
OPS-104820,2025-10-03,Customer Support,Noida,Invoice Query,Medium,Portal,,Closed,3.8,24,No,0,4.9,450,1710.0,Oct,10,Q4,Friday
OPS-103761,2025-12-09,Finance,Gurugram,Data Correction,Low,Email,MIS,Closed,35.9,48,No,1,4.5,320,11488.0,Dec,12,Q4,Tuesday
OPS-104481,2025-05-15,HR,Chennai,Invoice Query,Low,Portal,IT Support,Escalated,16.5,48,No,2,3.6,350,5775.0,May,5,Q2,Thursday
OPS-102989,2025-05-09,Customer Support,Hyderabad,Access Request,Medium,Email,MIS,Closed,5.2,24,No,0,4.7,280,1456.0,May,5,Q2,Friday
OPS-101667,2025-03-18,HR,Gurugram,Vendor Query,Medium,Portal,Finance Ops,Closed,19.4,24,No,1,4.0,350,6790.0,Mar,3,Q1,Tuesday
OPS-103551,2025-06-20,IT,Noida,Vendor Query,Low,Portal,Finance Ops,Closed,5.1,48,No,0,5.0,400,2040.0,Jun,6,Q2,Friday
